original_index,track_id,song_name,artist,genre,chorus_ratio,syllable_density,sentiment_score,flesch_kincaid_readability,lsa_component_1,lsa_component_2,lsa_component_3
41072,Pop_01316,Boys Boys Boys,Lady Gaga,Pop,0.1622,1.3701,0.0,0.0,0.0,0.0,0.0
41073,Pop_01317,Brooklyn Night,Lady Gaga,Pop,0.3226,1.3425,0.0,0.0,0.0,0.0,0.0
41074,Pop_01318,Brown Eyes,Lady Gaga,Pop,0.381,1.5304,0.0,0.0,0.0,0.0,0.0
41075,Pop_01319,Captivated,Lady Gaga,Pop,0.1176,1.6211,0.0,0.0,0.0,0.0,0.0
41076,Pop_01320,Changing Skies,Lady Gaga,Pop,0.7818,1.4483,0.0,0.0,0.0,0.0,0.0
41077,Pop_01321,Chillin,Lady Gaga,Pop,0.4605,1.3902,0.0,0.0,0.0,0.0,0.0
41078,Pop_01322,Christmas Tree,Lady Gaga,Pop,0.7442,1.66,0.0,0.0,0.0,0.0,0.0
41079,Pop_01323,Dance In The Dark,Lady Gaga,Pop,0.3556,1.5,0.0,0.0,0.0,0.0,0.0
41080,Pop_01324,Dancin' In Circles,Lady Gaga,Pop,0.7108,1.4028,0.0,0.0,0.0,0.0,0.0
41081,Pop_01325,Diamond Heart,Lady Gaga,Pop,0.697,1.4412,0.0,0.0,0.0,0.0,0.0
41082,Pop_01326,Disco Death,Lady Gaga,Pop,0.35,1.3964,0.0,0.0,0.0,0.0,0.0
41083,Pop_01327,Disco Heaven,Lady Gaga,Pop,0.7101,1.5714,0.0,0.0,0.0,0.0,0.0
41084,Pop_01328,Donatella,Lady Gaga,Pop,0.6774,1.6575,0.0,0.0,0.0,0.0,0.0
41085,Pop_01329,Don't Give Up,Lady Gaga,Pop,0.2542,1.4424,0.0,0.0,0.0,0.0,0.0
41086,Pop_01330,Earthquake,Lady Gaga,Pop,0.8846,1.4198,0.0,0.0,0.0,0.0,0.0
41087,Pop_01331,Edge Of Glory,Lady Gaga,Pop,0.7442,1.6062,0.0,0.0,0.0,0.0,0.0
41088,Pop_01332,Eh Eh (Nothing Else I Can Say),Lady Gaga,Pop,0.6579,1.5426,0.0,0.0,0.0,0.0,0.0
41089,Pop_01333,Electric Chapel,Lady Gaga,Pop,0.6,1.3205,0.0,0.0,0.0,0.0,0.0
41090,Pop_01334,Electric Kiss,Lady Gaga,Pop,0.6286,1.7928,0.0,0.0,0.0,0.0,0.0
41091,Pop_01335,Fairy,Lady Gaga,Pop,0.6941,1.6649,0.0,0.0,0.0,0.0,0.0
41092,Pop_01336,Filthy Pop,Lady Gaga,Pop,0.625,1.4286,0.0,0.0,0.0,0.0,0.0
41093,Pop_01337,Government Hooker,Lady Gaga,Pop,0.75,1.4737,0.0,0.0,0.0,0.0,0.0
41094,Pop_01338,Greatest,Lady Gaga,Pop,0.913,1.3867,0.0,0.0,0.0,0.0,0.0
41095,Pop_01339,Gypsy,Lady Gaga,Pop,0.3284,1.6398,0.0,0.0,0.0,0.0,0.0
41096,Pop_01340,Hair,Lady Gaga,Pop,0.6296,1.2845,0.0,0.0,0.0,0.0,0.0
41097,Pop_01341,Heavy Metal Lover,Lady Gaga,Pop,0.5,1.2435,0.0,0.0,0.0,0.0,0.0
41098,Pop_01342,"Hello, hello",Lady Gaga,Pop,0.7179,1.7872,0.0,0.0,0.0,0.0,0.0
41099,Pop_01343,Hollywood,Lady Gaga,Pop,0.4773,1.7566,0.0,0.0,0.0,0.0,0.0
41100,Pop_01344,Im On The Edge Of Glory,Lady Gaga,Pop,0.25,1.4815,0.0,0.0,0.0,0.0,0.0
41101,Pop_01345,It Don't Mean A Thing,Lady Gaga,Pop,0.6,1.0946,0.0,0.0,0.0,0.0,0.0
41102,Pop_01346,Joanne,Lady Gaga,Pop,0.54,1.3267,0.0,0.0,0.0,0.0,0.0
41103,Pop_01347,John Wayne,Lady Gaga,Pop,0.4844,1.4097,0.0,0.0,0.0,0.0,0.0
41104,Pop_01348,Kaboom,Lady Gaga,Pop,0.7033,1.3363,0.0,0.0,0.0,0.0,0.0
41105,Pop_01349,Leather Jacket,Lady Gaga,Pop,0.1538,1.5556,0.0,0.0,0.0,0.0,0.0
41106,Pop_01350,Let Love Down,Lady Gaga,Pop,0.7143,1.2937,0.0,0.0,0.0,0.0,0.0
41107,Pop_01351,Living On The Radio,Lady Gaga,Pop,0.2069,1.5476,0.0,0.0,0.0,0.0,0.0
41108,Pop_01352,Manicure,Lady Gaga,Pop,0.6833,1.5464,0.0,0.0,0.0,0.0,0.0
41109,Pop_01353,Marry The Night,Lady Gaga,Pop,0.3833,1.375,0.0,0.0,0.0,0.0,0.0
41110,Pop_01354,Million Reasons,Lady Gaga,Pop,0.5789,1.5766,0.0,0.0,0.0,0.0,0.0
41111,Pop_01355,Money Honey,Lady Gaga,Pop,0.8361,1.6054,0.0,0.0,0.0,0.0,0.0
41112,Pop_01356,Monster,Lady Gaga,Pop,0.5517,1.5748,0.0,0.0,0.0,0.0,0.0
41113,Pop_01357,Nature Boy,Lady Gaga,Pop,0.2667,1.4545,0.0,0.0,0.0,0.0,0.0
41114,Pop_01358,No Way,Lady Gaga,Pop,0.5,1.546,0.0,0.0,0.0,0.0,0.0
41115,Pop_01359,Oh Well,Lady Gaga,Pop,0.5526,1.3362,0.0,0.0,0.0,0.0,0.0
41117,Pop_01360,One Chance,Lady Gaga,Pop,0.5,1.4961,0.0,0.0,0.0,0.0,0.0
41118,Pop_01361,Orange Colored Sky,Lady Gaga,Pop,0.5385,1.699,0.0,0.0,0.0,0.0,0.0
41119,Pop_01362,Paparazzi,Lady Gaga,Pop,0.1556,1.7312,0.0,0.0,0.0,0.0,0.0
41120,Pop_01363,Paper Gangsta,Lady Gaga,Pop,0.7671,1.5814,0.0,0.0,0.0,0.0,0.0
41121,Pop_01364,Perfect,Lady Gaga,Pop,0.8143,1.3425,0.0,0.0,0.0,0.0,0.0
41122,Pop_01365,Princess Die,Lady Gaga,Pop,0.3878,1.5,0.0,0.0,0.0,0.0,0.0
41123,Pop_01366,Red And Blue,Lady Gaga,Pop,0.4762,1.4263,0.0,0.0,0.0,0.0,0.0
41124,Pop_01367,Reel Cool,Lady Gaga,Pop,0.8158,1.2424,0.0,0.0,0.0,0.0,0.0
41125,Pop_01368,Retro Dance Freak,Lady Gaga,Pop,0.7391,1.9013,0.0,0.0,0.0,0.0,0.0
41126,Pop_01369,Ribbons,Lady Gaga,Pop,0.383,1.7616,0.0,0.0,0.0,0.0,0.0
41127,Pop_01370,Scream Loud,Lady Gaga,Pop,0.806,1.5503,0.0,0.0,0.0,0.0,0.0
41128,Pop_01371,Sinner's Prayer,Lady Gaga,Pop,0.5818,1.2622,0.0,0.0,0.0,0.0,0.0
41129,Pop_01372,So Happy I Could Die,Lady Gaga,Pop,0.7895,1.5152,0.0,0.0,0.0,0.0,0.0
41131,Pop_01373,Something Crazy,Lady Gaga,Pop,0.7347,1.6102,0.0,0.0,0.0,0.0,0.0
41132,Pop_01374,Sometimes,Lady Gaga,Pop,0.4889,1.7143,0.0,0.0,0.0,0.0,0.0
41133,Pop_01375,Speechless,Lady Gaga,Pop,0.3103,1.4783,0.0,0.0,0.0,0.0,0.0
41134,Pop_01376,Stache,Lady Gaga,Pop,0.6098,1.5472,0.0,0.0,0.0,0.0,0.0
41135,Pop_01377,Stand By Me,Lady Gaga,Pop,0.32,1.2388,0.0,0.0,0.0,0.0,0.0
41136,Pop_01378,Strangers,Lady Gaga,Pop,0.5424,1.7512,0.0,0.0,0.0,0.0,0.0
41137,Pop_01379,Super Lover,Lady Gaga,Pop,0.5375,1.3717,0.0,0.0,0.0,0.0,0.0
41138,Pop_01380,Superstar,Lady Gaga,Pop,0.8333,1.8521,0.0,0.0,0.0,0.0,0.0
41139,Pop_01381,Take It Slow,Lady Gaga,Pop,0.1538,1.2951,0.0,0.0,0.0,0.0,0.0
41140,Pop_01382,Take You Out,Lady Gaga,Pop,0.7179,1.48,0.0,0.0,0.0,0.0,0.0
41141,Pop_01383,Teeth,Lady Gaga,Pop,0.7333,1.1977,0.0,0.0,0.0,0.0,0.0
41142,Pop_01384,Telephone,Lady Gaga,Pop,0.6214,1.4602,0.0,0.0,0.0,0.0,0.0
41144,Pop_01385,The Lady Is A Tramp,Lady Gaga,Pop,0.2258,1.4815,0.0,0.0,0.0,0.0,0.0
41145,Pop_01386,Til It Happens To You,Lady Gaga,Pop,0.3778,1.194,0.0,0.0,0.0,0.0,0.0
41146,Pop_01387,Viva La Vida,Lady Gaga,Pop,0.3833,1.5179,0.0,0.0,0.0,0.0,0.0
41147,Pop_01388,White Christmas,Lady Gaga,Pop,0.6923,1.6304,0.0,0.0,0.0,0.0,0.0
41148,Pop_01389,Winter Wonderland,Lady Gaga,Pop,0.2286,1.6484,0.0,0.0,0.0,0.0,0.0
41149,Pop_01390,Words,Lady Gaga,Pop,0.7381,1.2857,0.0,0.0,0.0,0.0,0.0
41150,Pop_01391,Wunderland,Lady Gaga,Pop,0.5357,1.575,0.0,0.0,0.0,0.0,0.0
41151,Pop_01392,You And I,Lady Gaga,Pop,0.5738,1.5455,0.0,0.0,0.0,0.0,0.0
0,Pop_01393,Ahe's My Kind Of Girl,ABBA,Pop,0.5,1.3768,0.0,0.0,0.0,0.0,0.0
1,Pop_01394,"Andante, Andante",ABBA,Pop,0.7447,1.5798,0.0,0.0,0.0,0.0,0.0
2,Pop_01395,As Good As New,ABBA,Pop,0.5758,1.4167,0.0,0.0,0.0,0.0,0.0
3,Pop_01396,Bang,ABBA,Pop,0.4412,1.975,0.0,0.0,0.0,0.0,0.0
4,Pop_01397,Bang-A-Boomerang,ABBA,Pop,0.4412,1.9917,0.0,0.0,0.0,0.0,0.0
6,Pop_01398,Cassandra,ABBA,Pop,0.6364,1.6754,0.0,0.0,0.0,0.0,0.0
7,Pop_01399,Chiquitita,ABBA,Pop,0.65,1.5333,0.0,0.0,0.0,0.0,0.0
8,Pop_01400,Crazy World,ABBA,Pop,0.2308,1.5379,0.0,0.0,0.0,0.0,0.0
9,Pop_01401,Crying Over You,ABBA,Pop,0.8077,1.2639,0.0,0.0,0.0,0.0,0.0
10,Pop_01402,Dance,ABBA,Pop,0.7143,1.506,0.0,0.0,0.0,0.0,0.0
11,Pop_01403,Dancing Queen,ABBA,Pop,0.5833,1.5446,0.0,0.0,0.0,0.0,0.0
12,Pop_01404,Disillusion,ABBA,Pop,0.4286,1.8732,0.0,0.0,0.0,0.0,0.0
13,Pop_01405,Does Your Mother Know,ABBA,Pop,0.7391,1.4265,0.0,0.0,0.0,0.0,0.0
14,Pop_01406,Dream World,ABBA,Pop,0.7838,1.6328,0.0,0.0,0.0,0.0,0.0
15,Pop_01407,Dum Dum Diddle,ABBA,Pop,0.6111,1.4261,0.0,0.0,0.0,0.0,0.0
16,Pop_01408,Eagle,ABBA,Pop,0.2727,1.4674,0.0,0.0,0.0,0.0,0.0
17,Pop_01409,Every Good Man,ABBA,Pop,0.8966,1.3922,0.0,0.0,0.0,0.0,0.0
18,Pop_01410,Fernando,ABBA,Pop,0.5128,1.7073,0.0,0.0,0.0,0.0,0.0
19,Pop_01411,Fernando (In Spanish),ABBA,Pop,0.5517,2.0044,0.0,0.0,0.0,0.0,0.0
20,Pop_01412,Free As A Bumble Bee,ABBA,Pop,0.0952,1.4182,0.0,0.0,0.0,0.0,0.0
21,Pop_01413,From A Twinkling Star To A Passing Angel,ABBA,Pop,0.5797,1.7136,0.0,0.0,0.0,0.0,0.0
22,Pop_01414,Gimme Gimme Gimme,ABBA,Pop,0.6667,1.4768,0.0,0.0,0.0,0.0,0.0
23,Pop_01415,Givin' A Little Bit More,ABBA,Pop,0.68,1.6522,0.0,0.0,0.0,0.0,0.0
24,Pop_01416,Gonna Sing You My Lovesong,ABBA,Pop,0.4848,1.2424,0.0,0.0,0.0,0.0,0.0
25,Pop_01417,Hamlet III,ABBA,Pop,0.125,1.6271,0.0,0.0,0.0,0.0,0.0
26,Pop_01418,Happy Hawaii,ABBA,Pop,0.4091,1.7879,0.0,0.0,0.0,0.0,0.0
27,Pop_01419,Happy New Year,ABBA,Pop,0.5094,1.4648,0.0,0.0,0.0,0.0,0.0
28,Pop_01420,He Is Your Brother,ABBA,Pop,0.7,1.5122,0.0,0.0,0.0,0.0,0.0
29,Pop_01421,Head Over Heels,ABBA,Pop,0.74,1.5986,0.0,0.0,0.0,0.0,0.0
30,Pop_01422,Here We'll Stay,ABBA,Pop,0.5192,1.4468,0.0,0.0,0.0,0.0,0.0
31,Pop_01423,Hey Hey Helen,ABBA,Pop,0.641,1.4286,0.0,0.0,0.0,0.0,0.0
32,Pop_01424,Hole In Your Soul,ABBA,Pop,0.6731,1.2595,0.0,0.0,0.0,0.0,0.0
33,Pop_01425,"Honey, Honey",ABBA,Pop,0.3704,1.5185,0.0,0.0,0.0,0.0,0.0
34,Pop_01426,I Am Just A Girl,ABBA,Pop,0.6364,1.4815,0.0,0.0,0.0,0.0,0.0
35,Pop_01427,I Am The City,ABBA,Pop,0.7273,1.772,0.0,0.0,0.0,0.0,0.0
36,Pop_01428,"I Do, I Do, I Do, I Do, I Do",ABBA,Pop,0.3,1.3448,0.0,0.0,0.0,0.0,0.0
37,Pop_01429,I Have A Dream,ABBA,Pop,0.8621,1.6344,0.0,0.0,0.0,0.0,0.0
38,Pop_01430,I Let The Music Speak,ABBA,Pop,0.2439,1.522,0.0,0.0,0.0,0.0,0.0
39,Pop_01431,I Saw It In The Mirror,ABBA,Pop,0.7188,1.4,0.0,0.0,0.0,0.0,0.0
40,Pop_01432,I Wonder (Departure),ABBA,Pop,0.6154,1.6786,0.0,0.0,0.0,0.0,0.0
41,Pop_01433,I Wonder (Departure) [Live],ABBA,Pop,0.4828,1.6552,0.0,0.0,0.0,0.0,0.0
42,Pop_01434,If It Wasn't For The Nights,ABBA,Pop,0.7059,1.36,0.0,0.0,0.0,0.0,0.0
43,Pop_01435,I'm A Marionette,ABBA,Pop,0.625,1.8276,0.0,0.0,0.0,0.0,0.0
44,Pop_01436,I've Been Waiting For You,ABBA,Pop,0.4571,1.5978,0.0,0.0,0.0,0.0,0.0
45,Pop_01437,Juper Jrouper,ABBA,Pop,0.6234,1.5657,0.0,0.0,0.0,0.0,0.0
46,Pop_01438,Just A Notion,ABBA,Pop,0.1111,1.7805,0.0,0.0,0.0,0.0,0.0
47,Pop_01439,King Kong Song,ABBA,Pop,0.1786,1.4741,0.0,0.0,0.0,0.0,0.0
48,Pop_01440,Kisses Of Fire,ABBA,Pop,0.6486,1.6757,0.0,0.0,0.0,0.0,0.0
49,Pop_01441,Knowing Me Knowing You,ABBA,Pop,0.7333,1.5455,0.0,0.0,0.0,0.0,0.0
50,Pop_01442,Lay All Your Love On Me,ABBA,Pop,0.3077,1.713,0.0,0.0,0.0,0.0,0.0
51,Pop_01443,Like An Angel Passing Through My Room,ABBA,Pop,0.2083,1.7639,0.0,0.0,0.0,0.0,0.0
52,Pop_01444,Love Has It's Ways,ABBA,Pop,0.4737,1.3918,0.0,0.0,0.0,0.0,0.0
53,Pop_01445,Love Isn't Easy,ABBA,Pop,0.7917,1.3916,0.0,0.0,0.0,0.0,0.0
54,Pop_01446,Lovelight,ABBA,Pop,0.5581,1.7284,0.0,0.0,0.0,0.0,0.0
55,Pop_01447,Lovers,ABBA,Pop,0.5946,1.6875,0.0,0.0,0.0,0.0,0.0
56,Pop_01448,Mamma Mia,ABBA,Pop,0.5161,1.4902,0.0,0.0,0.0,0.0,0.0
57,Pop_01449,Man In The Middle,ABBA,Pop,0.5161,1.6336,0.0,0.0,0.0,0.0,0.0
58,Pop_01450,Me And Bobby And Bobby's Brother,ABBA,Pop,0.625,1.6443,0.0,0.0,0.0,0.0,0.0
59,Pop_01451,Me And I,ABBA,Pop,0.7647,1.8633,0.0,0.0,0.0,0.0,0.0
60,Pop_01452,Merry-Go-Round,ABBA,Pop,0.8136,1.514,0.0,0.0,0.0,0.0,0.0
61,Pop_01453,Midnight Special,ABBA,Pop,0.087,1.5469,0.0,0.0,0.0,0.0,0.0
62,Pop_01454,Money Money Money,ABBA,Pop,0.7778,1.4046,0.0,0.0,0.0,0.0,0.0
63,Pop_01455,Move On,ABBA,Pop,0.5672,1.5789,0.0,0.0,0.0,0.0,0.0
64,Pop_01456,"My Love, My Life",ABBA,Pop,0.6857,1.4103,0.0,0.0,0.0,0.0,0.0
65,Pop_01457,My Mama Said,ABBA,Pop,0.3793,1.3491,0.0,0.0,0.0,0.0,0.0
66,Pop_01458,"Nina, Pretty Ballerina",ABBA,Pop,0.4412,1.7516,0.0,0.0,0.0,0.0,0.0
67,Pop_01459,On And On And On,ABBA,Pop,0.1702,1.4909,0.0,0.0,0.0,0.0,0.0
68,Pop_01460,"One Man, One Woman",ABBA,Pop,0.525,1.5741,0.0,0.0,0.0,0.0,0.0
69,Pop_01461,One Of Us,ABBA,Pop,0.7105,1.8,0.0,0.0,0.0,0.0,0.0
70,Pop_01462,Our Last Summer,ABBA,Pop,0.4737,1.5938,0.0,0.0,0.0,0.0,0.0
71,Pop_01463,People Need Love,ABBA,Pop,0.6818,1.3077,0.0,0.0,0.0,0.0,0.0
72,Pop_01464,Pick A Bale Of Cotton,ABBA,Pop,1.0,1.2449,0.0,0.0,0.0,0.0,0.0
73,Pop_01465,Put On Your White Sombrero,ABBA,Pop,0.2619,1.6471,0.0,0.0,0.0,0.0,0.0
74,Pop_01466,Reina Danzante,ABBA,Pop,0.6889,1.5143,0.0,0.0,0.0,0.0,0.0
75,Pop_01467,Rikky Rock'n'Roller,ABBA,Pop,0.56,1.3265,0.0,0.0,0.0,0.0,0.0
76,Pop_01468,Ring Ring,ABBA,Pop,0.4688,1.4252,0.0,0.0,0.0,0.0,0.0
77,Pop_01469,Rock Me,ABBA,Pop,0.7209,1.2739,0.0,0.0,0.0,0.0,0.0
78,Pop_01470,Rock 'n Roll Band,ABBA,Pop,0.5588,1.3879,0.0,0.0,0.0,0.0,0.0
80,Pop_01471,S. O. S.,ABBA,Pop,0.7632,1.4312,0.0,0.0,0.0,0.0,0.0
81,Pop_01472,Should I Laugh Or Cry,ABBA,Pop,0.5098,1.5636,0.0,0.0,0.0,0.0,0.0
82,Pop_01473,Sitting In The Palmtree,ABBA,Pop,0.4444,1.5094,0.0,0.0,0.0,0.0,0.0
83,Pop_01474,Slipping Through My Fingers,ABBA,Pop,0.5526,1.75,0.0,0.0,0.0,0.0,0.0
84,Pop_01475,So Long,ABBA,Pop,0.7647,1.3359,0.0,0.0,0.0,0.0,0.0
85,Pop_01476,Soldiers,ABBA,Pop,0.7273,1.4452,0.0,0.0,0.0,0.0,0.0
86,Pop_01477,SOS,ABBA,Pop,0.6957,1.4483,0.0,0.0,0.0,0.0,0.0
87,Pop_01478,Summer Night City,ABBA,Pop,0.5769,1.6278,0.0,0.0,0.0,0.0,0.0
88,Pop_01479,Suzy-Hang-Around,ABBA,Pop,0.5455,1.622,0.0,0.0,0.0,0.0,0.0
90,Pop_01480,Take A Chance On Me,ABBA,Pop,0.7097,1.2989,0.0,0.0,0.0,0.0,0.0
91,Pop_01481,Thank You For The Music,ABBA,Pop,0.6154,1.5227,0.0,0.0,0.0,0.0,0.0
92,Pop_01482,That's Me,ABBA,Pop,0.3143,1.6311,0.0,0.0,0.0,0.0,0.0
93,Pop_01483,The Day Before You Came,ABBA,Pop,0.1176,1.5393,0.0,0.0,0.0,0.0,0.0
94,Pop_01484,The King Has Lost His Crown,ABBA,Pop,0.6538,1.5513,0.0,0.0,0.0,0.0,0.0
95,Pop_01485,The Name Of The Game,ABBA,Pop,0.6034,1.3097,0.0,0.0,0.0,0.0,0.0
96,Pop_01486,The Piper,ABBA,Pop,0.6429,1.7297,0.0,0.0,0.0,0.0,0.0
97,Pop_01487,The Visitors,ABBA,Pop,0.726,1.809,0.0,0.0,0.0,0.0,0.0
98,Pop_01488,The Way Old Friends Do,ABBA,Pop,0.9167,1.5672,0.0,0.0,0.0,0.0,0.0
99,Pop_01489,The Winner Takes It All,ABBA,Pop,0.1273,1.6281,0.0,0.0,0.0,0.0,0.0
100,Pop_01490,Tiger,ABBA,Pop,0.6452,1.6349,0.0,0.0,0.0,0.0,0.0
101,Pop_01491,Tropical Loveland,ABBA,Pop,0.5333,1.7692,0.0,0.0,0.0,0.0,0.0
102,Pop_01492,Two For The Price Of One,ABBA,Pop,0.4737,1.5235,0.0,0.0,0.0,0.0,0.0
103,Pop_01493,Under Attack,ABBA,Pop,0.6053,1.6209,0.0,0.0,0.0,0.0,0.0
104,Pop_01494,Voulez Vous,ABBA,Pop,0.8485,1.7161,0.0,0.0,0.0,0.0,0.0
105,Pop_01495,Watch Out,ABBA,Pop,0.6154,1.4844,0.0,0.0,0.0,0.0,0.0
106,Pop_01496,Waterloo,ABBA,Pop,0.7241,2.043,0.0,0.0,0.0,0.0,0.0
107,Pop_01497,We Wish You A Merry Christmas,ABBA,Pop,0.9375,1.3953,0.0,0.0,0.0,0.0,0.0
108,Pop_01498,What About Livingstone,ABBA,Pop,0.6957,1.5152,0.0,0.0,0.0,0.0,0.0
109,Pop_01499,When All Is Said And Done,ABBA,Pop,0.3,1.6471,0.0,0.0,0.0,0.0,0.0
110,Pop_01500,When I Kissed The Teacher,ABBA,Pop,0.6667,1.6031,0.0,0.0,0.0,0.0,0.0
111,Pop_01501,Why Did It Have To Be Me?,ABBA,Pop,0.6667,1.7703,0.0,0.0,0.0,0.0,0.0
112,Pop_01502,You Owe Me One,ABBA,Pop,0.7797,1.5789,0.0,0.0,0.0,0.0,0.0
133,Pop_01503,All I Ask,Adele,Pop,0.5745,1.4153,0.0,0.0,0.0,0.0,0.0
134,Pop_01504,Can't Let Go,Adele,Pop,0.5476,1.375,0.0,0.0,0.0,0.0,0.0
136,Pop_01505,Daydreamer,Adele,Pop,0.2286,1.3855,0.0,0.0,0.0,0.0,0.0
137,Pop_01506,Hello,Adele,Pop,0.5455,1.7423,0.0,0.0,0.0,0.0,0.0
138,Pop_01507,I Miss You,Adele,Pop,0.6714,1.3645,0.0,0.0,0.0,0.0,0.0
139,Pop_01508,Melt My Heart To Stone,Adele,Pop,0.3438,1.4035,0.0,0.0,0.0,0.0,0.0
140,Pop_01509,Need You Know,Adele,Pop,0.4091,1.4946,0.0,0.0,0.0,0.0,0.0
141,Pop_01510,Now And Then,Adele,Pop,0.6429,1.1712,0.0,0.0,0.0,0.0,0.0
142,Pop_01511,Someone Like You,Adele,Pop,0.413,1.6056,0.0,0.0,0.0,0.0,0.0
143,Pop_01512,Think That I Get Told The Court,Adele,Pop,0.8254,1.4465,0.0,0.0,0.0,0.0,0.0
22949,Pop_01513,Best For Last,Adele,Pop,0.3636,1.3895,0.0,0.0,0.0,0.0,0.0
22950,Pop_01514,Black And Gold,Adele,Pop,0.5079,1.4312,0.0,0.0,0.0,0.0,0.0
22951,Pop_01515,Chasing Pavements,Adele,Pop,0.5833,1.626,0.0,0.0,0.0,0.0,0.0
22952,Pop_01516,Cold Shoulder,Adele,Pop,0.4412,1.4,0.0,0.0,0.0,0.0,0.0
22953,Pop_01517,Don't You Remember,Adele,Pop,0.4231,1.7831,0.0,0.0,0.0,0.0,0.0
22954,Pop_01518,Fiasco,Adele,Pop,0.6,1.5952,0.0,0.0,0.0,0.0,0.0
22957,Pop_01519,He Won't Go,Adele,Pop,0.3548,1.2923,0.0,0.0,0.0,0.0,0.0
22958,Pop_01520,Hiding My Heart,Adele,Pop,0.5,1.5214,0.0,0.0,0.0,0.0,0.0
22959,Pop_01521,Hometown Glory,Adele,Pop,0.5278,1.6075,0.0,0.0,0.0,0.0,0.0
22960,Pop_01522,I Dare You To Love Me,Adele,Pop,0.6769,1.529,0.0,0.0,0.0,0.0,0.0
22961,Pop_01523,I Found A Boy,Adele,Pop,0.1714,1.3761,0.0,0.0,0.0,0.0,0.0
22962,Pop_01524,If it Hadn't Been for Love,Adele,Pop,0.7727,1.3972,0.0,0.0,0.0,0.0,0.0
22963,Pop_01525,I'll Be Waiting,Adele,Pop,0.7167,1.5465,0.0,0.0,0.0,0.0,0.0
22964,Pop_01526,Last Nite,Adele,Pop,0.6102,1.4602,0.0,0.0,0.0,0.0,0.0
22965,Pop_01527,Lay Me Down,Adele,Pop,0.7872,1.2115,0.0,0.0,0.0,0.0,0.0
22966,Pop_01528,Love In The Dark,Adele,Pop,0.2979,1.7385,0.0,0.0,0.0,0.0,0.0
22967,Pop_01529,Lovesong,Adele,Pop,0.7308,1.6186,0.0,0.0,0.0,0.0,0.0
22968,Pop_01530,Make You Feel My Love,Adele,Pop,0.0909,1.3407,0.0,0.0,0.0,0.0,0.0
22969,Pop_01531,Many Shades Of Black,Adele,Pop,0.6892,1.5494,0.0,0.0,0.0,0.0,0.0
22970,Pop_01532,Million Years Ago,Adele,Pop,0.5333,1.3889,0.0,0.0,0.0,0.0,0.0
22971,Pop_01533,My Same,Adele,Pop,0.6667,1.597,0.0,0.0,0.0,0.0,0.0
22972,Pop_01534,Never Gonna Leave You,Adele,Pop,0.4474,1.3963,0.0,0.0,0.0,0.0,0.0
22973,Pop_01535,Never Tear Us Apart,Adele,Pop,0.2857,1.3111,0.0,0.0,0.0,0.0,0.0
22974,Pop_01536,Not Drunk Enough,Adele,Pop,0.4828,1.3846,0.0,0.0,0.0,0.0,0.0
22975,Pop_01537,One And Only,Adele,Pop,0.6557,1.5549,0.0,0.0,0.0,0.0,0.0
22976,Pop_01538,Remedy,Adele,Pop,0.5625,1.4048,0.0,0.0,0.0,0.0,0.0
22977,Pop_01539,Right As Rain,Adele,Pop,0.5593,1.5254,0.0,0.0,0.0,0.0,0.0
22978,Pop_01540,River Lea,Adele,Pop,0.6,1.5556,0.0,0.0,0.0,0.0,0.0
22979,Pop_01541,Rolling In The Deep,Adele,Pop,0.3542,1.4534,0.0,0.0,0.0,0.0,0.0
22980,Pop_01542,Rumour Has It,Adele,Pop,0.4918,1.431,0.0,0.0,0.0,0.0,0.0
22981,Pop_01543,Send My Love To,Adele,Pop,0.7586,1.3564,0.0,0.0,0.0,0.0,0.0
22982,Pop_01544,Send My Love (To Your New Lover),Adele,Pop,0.7042,1.3769,0.0,0.0,0.0,0.0,0.0
22983,Pop_01545,Set Fire To The Rain,Adele,Pop,0.569,1.3571,0.0,0.0,0.0,0.0,0.0
22984,Pop_01546,Steady As She Goes,Adele,Pop,0.7907,1.4348,0.0,0.0,0.0,0.0,0.0
22985,Pop_01547,Take It All,Adele,Pop,0.3448,1.3404,0.0,0.0,0.0,0.0,0.0
22986,Pop_01548,That's It I Quit I'm Movin' On,Adele,Pop,0.5417,1.4127,0.0,0.0,0.0,0.0,0.0
22987,Pop_01549,Tired,Adele,Pop,0.7021,1.443,0.0,0.0,0.0,0.0,0.0
22988,Pop_01550,Turning Tables,Adele,Pop,0.5143,1.4118,0.0,0.0,0.0,0.0,0.0
22989,Pop_01551,Water Under The Bridge,Adele,Pop,0.7213,1.3247,0.0,0.0,0.0,0.0,0.0
22990,Pop_01552,When We Were Young,Adele,Pop,0.5634,1.4596,0.0,0.0,0.0,0.0,0.0
4646,Pop_01553,Even My Dad Does Sometimes,Ed Sheeran,Pop,0.4286,1.4658,0.0,0.0,0.0,0.0,0.0
4647,Pop_01554,Friends,Ed Sheeran,Pop,0.5556,1.2824,0.0,0.0,0.0,0.0,0.0
4648,Pop_01555,Heaven,Ed Sheeran,Pop,0.32,1.4014,0.0,0.0,0.0,0.0,0.0
4649,Pop_01556,Homeless,Ed Sheeran,Pop,0.6333,1.3759,0.0,0.0,0.0,0.0,0.0
4650,Pop_01557,Make It Rain,Ed Sheeran,Pop,0.1765,1.2824,0.0,0.0,0.0,0.0,0.0
